"Year","Accidents","Fatalities","FatalAccidents","Departures","AccidentRate","State"
2018,1,0,0,0,null,"UAS"
2018,1,0,0,0,null,"USA/USA"
2018,1,0,0,0,null,"PRT"
2018,1,0,0,0,null,"GRC"
2018,1,0,0,0,null,"USA and FRA"
2018,1,0,0,0,null,"UKR"
2018,1,1,1,0,null,"JAM"
2018,1,0,0,0,null,"PHL"
2018,1,1,1,0,null,"ARE"
2018,1,0,0,0,null,"SAU"
2018,1,0,0,0,null,"POL"
2018,2,112,1,0,null,"MEX"
2018,1,0,0,0,null,"KOR/TUR"
2018,1,0,0,0,null,"PNG/"
2018,2,189,1,0,null,"IDN"
2018,1,0,0,0,null,"JPN"
2018,2,0,0,0,null,"BRA"
2018,2,0,0,0,null,"PER"
2018,1,0,0,0,null,"NGA"
2018,1,0,0,0,null,"IND"
2018,2,0,0,0,null,"IRL"
2018,3,137,2,0,null,"IRN"
2018,1,0,0,0,null,"MAR/TUR"
2018,4,1,1,0,null,"RUS"
2018,1,0,0,0,null,"CZE"
2018,4,0,0,0,null,"GBR"
2018,1,20,1,0,null,"SSD"
2018,2,0,0,0,null,"NOR"
2018,2,0,0,0,null,"TUR"
2018,1,0,0,0,null,"KWT"
2018,1,0,0,0,null,"VUT"
2018,1,0,0,0,null,"ARG"
2018,1,0,0,0,null,"DEU"
2018,1,0,0,0,null,"KAZ"
2018,3,0,0,0,null,"THA"
2018,2,0,0,0,null,"VNM"
2018,1,1,1,0,null,"PNG"
2018,26,1,1,0,null,"USA"
2018,1,0,0,0,null,"BGD"
2018,3,0,0,0,null,"CHN"
2018,7,0,0,0,null,"CAN"
2019,1,0,0,0,null,"NAM"
2019,1,0,0,0,null,"MOZ"
2019,1,0,0,0,null,"GRC"
2019,1,0,0,0,null,"ISR"
2019,1,0,0,0,null,"FRA"
2019,1,0,0,0,null,"BOL"
2019,1,0,0,0,null,"MMR"
2019,3,0,0,0,null,"IND"
2019,1,0,0,0,null,"BGD"
2019,1,0,0,0,null,"JPN"
2019,1,0,0,0,null,"BRA"
2019,2,0,0,0,null,"PAK"
